country,team,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals,GDP,population,GDP_per_capita
Hungary,HUN,2008,126,216,25.7,178.9,75.1,27,40,45.3,1.58E+11,10029871,15785.44729
Hungary,HUN,2012,111,201,25.7,180.9,77.1,26,27,40,1.29E+11,9929793.4,12972.47534
Hungary,HUN,2016,113,204,26.8,179.4,75.2,22,26,31,1.29E+11,9825511.4,13089.39502
Indonesia,INA,1968,5,6,33.5,167.5,69.2,0,0,0,7076465295,108638653.6,65.13763804
Indonesia,INA,1972,7,7,24.7,163.1,55,0,0,0,10997590361,121818134.4,90.27876199
Indonesia,INA,1976,11,11,23.5,164.1,59.6,0,0,0,37269156627,134997615.2,276.0727037
Indonesia,INA,1984,16,23,23.8,164.9,57.5,0,0,0,84853699995,161770207.2,524.5323071
Indonesia,INA,1988,32,43,21.9,167.6,60.5,3,0,0,84300174476,175363318.4,480.7172631
Indonesia,INA,1992,31,51,23.5,168.9,64.6,6,3,1,1.28E+11,188542383.4,679.0356507
Indonesia,INA,1996,23,45,24.5,169.4,63.1,6,6,3,2.27E+11,201307402.2,1129.466664
Indonesia,INA,2000,32,54,24.4,168.1,61,8,6,5,1.65E+11,214072421,770.8652952
Indonesia,INA,2004,27,39,24.4,166.8,61,5,8,6.7,2.57E+11,226049921.8,1136.195925
Indonesia,INA,2008,17,26,25,168,63.7,7,5,6.3,5.10E+11,238027422.6,2143.572343
Indonesia,INA,2012,16,22,23.5,164.6,63,2,7,6.7,9.18E+11,250046491.8,3670.797352
Indonesia,INA,2016,20,31,24.5,168.5,66.7,4,2,4.7,9.32E+11,261645170,3561.605972
India,IND,1964,42,111,25.7,169.9,66.5,15,13,15,56480289896,473905050.6,119.1806034
India,IND,1968,11,27,26.3,172.3,70.3,16,15,15,53085455825,529635884.2,100.2300966
India,IND,1972,27,43,26,174.2,70.7,14,16,14.7,71463193831,585366717.8,122.0827759
India,IND,1976,10,26,26.7,171.1,65.3,0,14,15,1.03E+11,641097551.4,160.2205464
India,IND,1980,30,78,25.5,170.8,66.9,16,0,10,1.86E+11,696828385,267.3900834
India,IND,1984,30,53,24.9,169.4,64.8,0,16,10,2.12E+11,766277897,276.8682234
India,IND,1988,27,55,24.1,168.7,61.7,0,0,5.3,2.97E+11,835727409,354.8884443
India,IND,1992,36,61,24.4,172.5,63,0,0,5.3,2.88E+11,908288467,317.3088842
India,IND,1996,31,54,24.6,171.8,67,1,0,0,3.93E+11,983961071,399.3013663
India,IND,2000,38,70,25.4,173.3,68.4,1,1,0.3,4.68E+11,1059633675,442.0348381
India,IND,2004,43,81,24.7,169.9,68.4,1,1,0.7,7.09E+11,1132025653,626.4425176
India,IND,2008,48,67,25.4,173.1,72.6,3,1,1,1.20E+12,1204417631,995.4188391
India,IND,2012,55,95,26,174.2,72.7,6,3,1.7,1.83E+12,1273514774,1435.114878
India,IND,2016,67,130,26.1,170,66.3,2,6,3.3,2.29E+12,1337570629,1715.647719
Individual Olympic Athletes,IOA,1992,54,76,23.8,178.4,73.5,3,,,#N/A,#N/A,#N/A
Individual Olympic Athletes,IOA,2000,4,4,26.5,156.8,52.8,0,3,3,#N/A,#N/A,#N/A
Individual Olympic Athletes,IOA,2012,4,4,24.8,178.5,70,0,0,1.5,#N/A,#N/A,#N/A
Individual Olympic Athletes,IOA,2016,6,9,34.2,176.7,85.3,2,0,1,#N/A,#N/A,#N/A
Iran,IRI,1964,58,96,26.6,169.4,64.9,2,4,5.3,#N/A,22407129.6,#N/A
Iran,IRI,1968,14,14,26,175,75.5,5,2,3.7,#N/A,26435513.2,#N/A
Iran,IRI,1972,33,56,25.1,172.9,67.6,3,5,3.7,#N/A,30463896.8,#N/A
Iran,IRI,1976,50,104,25.6,173.1,70.5,2,3,3.3,#N/A,34492280.4,#N/A
Iran,IRI,1988,21,26,22.8,171.4,66.3,1,2,3.3,#N/A,52339036,#N/A
Iran,IRI,1992,36,44,25.5,175.5,73,3,1,2,#N/A,57743779.8,#N/A
Iran,IRI,1996,18,18,24.3,176.7,76.5,3,3,2,#N/A,61644081.4,#N/A
Iran,IRI,2000,33,34,24.4,177,77.2,4,3,2.3,#N/A,65544383,#N/A
Iran,IRI,2004,35,37,24.6,176.5,81.3,6,4,3.3,#N/A,69476171.8,#N/A
Iran,IRI,2008,40,55,25.1,182,84.5,2,6,4.3,#N/A,73407960.6,#N/A
Iran,IRI,2012,51,57,25.4,177.3,82.3,12,2,4,#N/A,77940649.4,#N/A
Iran,IRI,2016,46,67,26.8,181.2,81.6,8,12,6.7,#N/A,82890711.4,#N/A
Ireland,IRL,1964,23,35,28.5,176.3,69.4,1,0,2,2766608946,2665387,1037.976454
Ireland,IRL,1968,32,57,25.2,174.8,68.1,0,1,2,3278584478,2846887,1151.638431
Ireland,IRL,1972,54,84,26.5,174.7,69.7,0,0,0.3,6318060582,3028387,2086.279125
Ireland,IRL,1976,34,59,24.5,175.7,71.6,0,0,0.3,9453756015,3209887,2945.19901
Ireland,IRL,1980,38,57,24.8,177.7,73.4,3,0,0,21747855640,3391387,6412.672939
Ireland,IRL,1984,35,55,24.7,173.2,65.5,1,3,1,20106648455,3428981.8,5863.737292
Ireland,IRL,1988,47,78,25.7,176.8,70.1,0,1,1.3,37772896221,3466576.6,10896.31085
Ireland,IRL,1992,47,77,27.3,178.4,72.2,2,0,1.3,55918538121,3542089.2,15786.88027
Ireland,IRL,1996,70,99,27.4,178.4,72.9,4,2,1,75790786290,3655519.6,20733.24577
Ireland,IRL,2000,52,76,26.9,178.6,72.2,1,4,2,1.00E+11,3768950,26587.77644
Ireland,IRL,2004,31,55,29,178.9,69.1,0,1,2.3,1.94E+11,4071204,47743.12464
Ireland,IRL,2008,43,63,27.3,178.5,71,3,0,1.7,2.75E+11,4373458,62981.51257
Ireland,IRL,2012,54,76,28.5,175.1,66.6,5,3,1.3,2.26E+11,4581055,49252.62849
Ireland,IRL,2016,57,93,28.4,175.2,68.5,3,5,2.7,2.99E+11,4721831.8,63342.15463
Iraq,IRQ,1964,14,19,25.3,175.3,77.6,0,1,1,2340239348,7506133.8,311.7769294
Iraq,IRQ,1968,4,4,26,166.2,61,0,0,0.5,2896598847,9042942.6,320.3159608
Iraq,IRQ,1980,26,44,24.4,172.7,70.6,0,0,0.3,52569000000,13653369,3850.258497
Iraq,IRQ,1984,11,25,24.3,170.6,76.1,0,0,0,46938387097,15255373.8,3076.842804
Iraq,IRQ,1988,13,28,25.5,173.2,71.4,0,0,0,62684516129,16857378.6,3718.520988
Iraq,IRQ,1992,8,8,26.2,172.5,79.6,0,0,0,553671957.7,19052476.4,29.06036707
Iraq,IRQ,1996,3,3,30.3,170,90,0,0,0,10433698621,21840667.2,477.7188593
Iraq,IRQ,2000,4,4,24.5,164.8,57.8,0,0,0,48364250944,24628858,1963.722839
Iraq,IRQ,2004,8,24,23,176.2,75.1,0,0,0,36627901762,27283264.8,1342.504353
Iraq,IRQ,2008,3,4,26.5,179.5,81.5,0,0,0,1.32E+11,29937671.6,4396.267076
Iraq,IRQ,2012,8,8,22.5,171,75.7,0,0,0,2.18E+11,33862050.2,6437.944505
Iraq,IRQ,2016,5,20,22.7,178.2,74.5,0,0,0,1.67E+11,38717647.2,4302.999073
Iceland,ISL,1964,5,5,24,183.4,69.5,0,0,0.3,434267944.2,190191,2283.325416
Iceland,ISL,1968,15,16,25.1,182.9,73.5,0,0,0.3,474399519.6,199709,2375.453883
Iceland,ISL,1972,16,30,23.6,182.2,79.4,0,0,0,839648790.7,209227,4013.099603
Iceland,ISL,1976,22,22,21.3,182.3,87.3,0,0,0,1669473116,218745,7632.051549
Iceland,ISL,1980,11,12,24,188.6,90.4,0,0,0,3381389885,228263,14813.56981
Iceland,ISL,1984,17,35,23.1,183.2,80.9,1,0,0,2864437622,238965.4,11986.82998
Iceland,ISL,1988,25,42,24.4,183.4,81.2,0,1,0.3,6106638182,249667.8,24459.05392
Iceland,ISL,1992,15,31,27.1,186.7,91.8,0,0,0.3,7080977636,260307.6,27202.3469
Iceland,ISL,1996,15,15,21.8,173.9,68.4,0,0,0.3,7426082271,270884.8,27414.17116
Iceland,ISL,2000,28,29,22.5,177.6,70.8,1,0,0,9025660362,281462,32067.0654
Iceland,ISL,2004,20,34,26,183.2,79.8,0,1,0.3,13825309101,296210.4,46673.94899
Iceland,ISL,2008,18,31,25.2,186.9,85,14,0,0.3,18074619562,310958.8,58125.44801
Iceland,ISL,2012,20,36,26.1,185.9,83.6,0,14,5,14751508134,323423.8,45610.45951
Iceland,ISL,2016,14,14,23.9,177.2,73.6,0,0,4.7,20793168031,338181.8,61485.17759
Israel,ISR,1964,12,13,25.2,171.3,70.9,0,0,0,3405340798,2404926.4,1415.985453
Israel,ISR,1968,20,39,23.5,173,69.6,0,0,0,3959151536,2739846.8,1445.026611
Israel,ISR,1972,14,17,27.7,169.2,68.8,0,0,0,0,3074767.2,0
Israel,ISR,1976,19,34,24.3,172.6,72.1,0,0,0,0,3409687.6,0
Israel,ISR,1984,46,65,21.9,168.7,60.2,0,0,0,0,4168066.4,0
Israel,ISR,1988,20,29,22.5,172.5,66.7,0,0,0,0,4591524.8,0
Israel,ISR,1992,42,44,23.5,179.4,77.7,2,0,0,0,5065994.8,0
Israel,ISR,1996,26,38,26.6,178.6,74.3,1,2,0.7,1.15E+11,5591476.4,20479.02769
Israel,ISR,2000,43,58,24.2,179.4,74.9,1,1,1,1.36E+11,6116958,22238.99527
Israel,ISR,2004,41,46,25.9,171.2,66.8,2,1,1.3,1.40E+11,6601552.8,21203.19329
Israel,ISR,2008,47,60,24.6,174.6,66.8,1,2,1.3,2.21E+11,7086147.6,31121.28232
Israel,ISR,2012,41,56,24.5,173.3,66.5,0,1,1.3,2.62E+11,7600178.2,34509.98031
Israel,ISR,2016,45,59,25,174.3,66.8,2,0,1,3.22E+11,8157720.2,39484.43831
United States Virgin Islands,ISV,1968,5,6,32.8,188,96,0,,,#N/A,56807.2,#N/A
United States Virgin Islands,ISV,1972,9,16,32.3,181.7,78.7,0,0,0,#N/A,70084.8,#N/A
United States Virgin Islands,ISV,1976,21,26,26.6,175.6,70.8,0,0,0,#N/A,83362.4,#N/A
United States Virgin Islands,ISV,1984,31,52,24.8,178.3,70.4,0,0,0,#N/A,98258,#N/A
United States Virgin Islands,ISV,1988,27,46,24.8,178.6,71.3,1,0,0,#N/A,99876,#N/A
United States Virgin Islands,ISV,1992,29,34,29,173.6,67,0,1,0.3,#N/A,102185,#N/A
United States Virgin Islands,ISV,1996,11,14,26.1,170.6,60.9,0,0,0.3,#N/A,105185,#N/A
United States Virgin Islands,ISV,2000,12,12,30.9,180.9,76.8,0,0,0.3,#N/A,108185,#N/A
United States Virgin Islands,ISV,2004,9,9,27.1,182.2,78.2,0,0,0,#N/A,107367.8,#N/A
United States Virgin Islands,ISV,2008,8,8,26.1,182.9,76.2,0,0,0,#N/A,106550.6,#N/A
United States Virgin Islands,ISV,2012,7,9,24,178.1,71,0,0,0,#N/A,104806.4,#N/A
United States Virgin Islands,ISV,2016,7,7,27.3,185,86.6,0,0,0,#N/A,102330.8,#N/A
Italy,ITA,1964,91,256,25,175,72.6,51,88,63,63175417019,51520768.4,1226.212632
Italy,ITA,1968,103,268,25.8,174.2,70,33,51,62,87942231678,52722946.8,1668.00676
Italy,ITA,1972,123,345,23.7,173.8,69.2,25,33,57.3,1.45E+11,53925125.2,2693.735053
Italy,ITA,1976,122,312,23.9,175.3,70.3,31,25,36.3,2.25E+11,55127303.6,4076.328522
Italy,ITA,1980,88,203,23.7,178.7,72.7,37,31,29.7,4.77E+11,56329482,8472.596996
Italy,ITA,1984,151,368,23.9,178.1,72.5,63,37,31,4.38E+11,56500313.6,7750.187072
Italy,ITA,1988,140,374,24.1,176.7,71.4,29,63,43.7,8.92E+11,56671145.2,15733.03304
Italy,ITA,1992,169,431,25.2,178.3,72.8,45,29,43,1.32E+12,56798528.2,23242.85579
Italy,ITA,1996,172,460,26.2,176.7,72.1,71,45,45.7,1.31E+12,56882462.6,23072.66493
Italy,ITA,2000,175,457,26,177.5,72.6,65,71,48.3,1.15E+12,56966397,20129.05959
Italy,ITA,2004,175,474,26.1,177.7,73,104,65,60.3,1.81E+12,58108818.2,31088.91311
Italy,ITA,2008,190,459,26.8,176.4,70.9,42,104,80,2.41E+12,59251239.4,40651.63909
Italy,ITA,2012,169,382,27.1,176.2,70.7,68,42,70.3,2.09E+12,59986632.4,34790.41774
Italy,ITA,2016,171,399,26.8,176.6,69.7,72,68,71.3,1.88E+12,60086440.6,31239.49399
British Virgin Islands,IVB,1984,7,13,27.7,181.4,75.2,0,,,0,12912.2,0
British Virgin Islands,IVB,1988,4,4,24.2,179,72.2,0,0,0,0,14715.4,0
British Virgin Islands,IVB,1992,2,4,35,191,77,0,0,0,0,16514.4,0
British Virgin Islands,IVB,1996,5,11,22.6,178.5,72.8,0,0,0,0,18309.2,0
British Virgin Islands,IVB,2000,1,1,25,179,74,0,0,0,0,20104,0
British Virgin Islands,IVB,2004,1,1,27,178,77,0,0,0,0,23084.8,0
British Virgin Islands,IVB,2008,2,2,25,177,90.5,0,0,0,0,26065.6,0
British Virgin Islands,IVB,2012,2,2,24,168,60,0,0,0,0,28280,0
British Virgin Islands,IVB,2016,4,4,24,165,69,0,0,0,0,29674.8,0
Miss Nippon IV,JAM,1964,16,32,24.1,175.7,68.2,0,0,3.7,897949001.4,1693218,530.3209636
Jamaica,JAM,1968,21,35,23.5,175.2,68.6,1,0,2.7,1083839133,1803800,600.8643602
Jamaica,JAM,1972,27,51,21.1,173.6,63.2,1,1,0.3,1875146587,1914382,979.5049196
Jamaica,JAM,1976,18,36,22.9,173.1,62.8,2,1,0.7,2966042856,2024964,1464.738561
Jamaica,JAM,1980,15,32,22.8,175.6,66.3,3,2,1.3,2679379373,2135546,1254.657766
Jamaica,JAM,1984,35,75,21.6,176.6,70.4,7,3,2,2373564449,2238139.6,1060.507776
Jamaica,JAM,1988,22,49,24,176.3,68.7,7,7,4,3828342704,2340733.2,1635.531424
Jamaica,JAM,1992,23,51,24.2,175.8,66.4,4,7,5.7,3535460090,2436065,1451.299571
Jamaica,JAM,1996,29,69,25.6,176,67.5,16,4,6,7393891854,2524135,2929.277497
Jamaica,JAM,2000,28,65,26.1,177.4,67.9,23,16,9,9005064475,2612205,3447.303897
Jamaica,JAM,2004,27,62,24.7,175.9,70.1,13,23,14.3,10174664854,2660881.4,3823.794948
Jamaica,JAM,2008,29,66,25.6,176.6,71.2,14,13,17.3,13709401444,2709557.8,5059.645321
Jamaica,JAM,2012,25,62,26.1,176.5,72.1,25,14,16.7,14807086491,2758115.6,5368.551808
Jamaica,JAM,2016,32,77,25,175,70.4,30,25,17.3,14077105503,2799643.2,5028.178413
Jordan,JOR,1980,3,6,36.7,169.3,70,0,,,3910044487,2216903,1763.7418
Jordan,JOR,1984,12,15,26.2,173.6,69.5,0,0,0,4967162168,2722376.6,1824.568345
Jordan,JOR,1988,9,9,22.4,165.8,64.3,0,0,0,6277443443,3227850.2,1944.775332
Jordan,JOR,1992,5,5,23.6,187.3,69,0,0,0,5310830590,3795704.4,1399.168647
Jordan,JOR,1996,5,5,20.4,185,79,0,0,0,6927503526,4425939.2,1565.205307
Jordan,JOR,2000,8,8,24.1,170.8,66,0,0,0,8460789845,5056174,1673.358125
Jordan,JOR,2004,8,8,21.5,174.8,69.3,0,0,0,11411706629,5806207.6,1965.432071
Jordan,JOR,2008,7,7,20.4,172.7,66.1,0,0,0,22658730357,6556241.2,3456.055027
Jordan,JOR,2012,9,9,24.7,172.4,65.4,0,0,0,31634561690,7956453.2,3975.962768
Jordan,JOR,2016,8,8,23.9,174.8,73.4,1,0,0,39892551127,9781141,4078.517131
Japan,JPN,1964,155,456,24.3,167.7,63.6,62,31,22.3,81749006300,98092424.8,833.3875574
Japan,JPN,1968,97,289,23.5,168.2,63.8,63,62,39,1.47E+11,102975367.6,1423.651145
Japan,JPN,1972,113,293,24.2,169.1,64.9,56,63,52,3.18E+11,107858310.4,2948.59987
Japan,JPN,1976,119,328,24.3,168.6,63.7,41,56,60.3,5.86E+11,112741253.2,5199.17939
Japan,JPN,1984,147,365,23.5,169.4,64.1,49,41,53.3,1.32E+12,120049046,10982.01147
Japan,JPN,1988,166,412,23.9,169,63,20,49,48.7,3.07E+12,122473896,25080.28323
Japan,JPN,1992,166,392,23.7,169.7,64.9,47,20,36.7,3.91E+12,124309829,31444.09442
Japan,JPN,1996,168,448,23.4,168.1,62.5,42,47,38.7,4.92E+12,125556845,39212.438
Japan,JPN,2000,156,363,25,169.8,64,44,42,36.3,4.97E+12,126803861,39181.45679
Japan,JPN,2004,169,414,25.7,169.5,63.8,93,44,44.3,4.89E+12,127324489,38430.31328
Japan,JPN,2008,176,457,25.6,168.9,63.5,51,93,59.7,5.11E+12,127845117,39944.271
Japan,JPN,2012,178,399,25.1,168.5,62.8,84,51,62.7,6.27E+12,127763631.8,49093.46981
Japan,JPN,2016,186,436,25.4,169.1,63.1,64,84,76,5.00E+12,126849698.6,39445.73819
Kazakhstan,KAZ,1996,99,142,24.6,176.2,73,11,,,21035357833,15888377,1323.946293
Kazakhstan,KAZ,2000,104,158,26.6,176.5,71.4,7,11,11,18291990619,15236253,1200.557028
Kazakhstan,KAZ,2004,95,130,26.4,176.3,71.9,8,7,9,43151647003,15792886.6,2732.347043
Kazakhstan,KAZ,2008,106,146,25.7,176.4,72.3,13,8,8.7,1.33E+11,16349520.2,8161.829728
Kazakhstan,KAZ,2012,106,132,26,176.5,73.3,13,13,9.3,2.08E+11,17111065.8,12155.8179
Kazakhstan,KAZ,2016,98,123,25.7,174.9,72.2,18,13,11.3,1.37E+11,18064575.8,7599.292755
Kenya,KEN,1964,21,41,26.2,173.5,67,1,0,0,998759333.6,8644664.8,115.534767
Kenya,KEN,1968,22,50,24.5,173.7,65.2,12,1,0.3,1353295458,10530279.6,128.5146748
Kenya,KEN,1972,29,69,25.8,175.2,66.8,12,12,4.3,2107279157,12415894.4,169.7243138
Kenya,KEN,1984,33,67,25.2,173.7,66.6,3,12,8.3,6191437070,18977182,326.2569263
Kenya,KEN,1988,50,88,25.9,174,67.4,9,3,9,8355380879,21767240,383.8511855
Kenya,KEN,1992,29,55,26.8,174.1,63.2,8,9,8,8209120678,24700136.4,332.3512286
Kenya,KEN,1996,27,54,26.1,172.5,63.5,8,8,6.7,12045865466,27775871.2,433.6809232
Kenya,KEN,2000,24,59,25.1,170.3,60.1,7,8,8.3,12705350153,30851606,411.8213539
Kenya,KEN,2004,16,46,25.1,168.2,59.1,7,7,7.7,16095337094,35118121.6,458.3199887
Kenya,KEN,2008,24,47,24.4,167.6,55.6,15,7,7.3,35895153328,39384637.2,911.3998726
Kenya,KEN,2012,23,51,24.6,169.4,57.9,11,15,9.7,56396704833,43651332.2,1291.981298
Kenya,KEN,2016,29,80,26.6,170.6,65.2,13,11,11,74815143796,47878346.4,1562.609184
Kyrgyzstan,KGZ,1996,39,53,22.6,183.2,77.5,0,,,1827570586,4719002.8,387.2789789
Kyrgyzstan,KGZ,2000,59,71,24.9,179.8,72.9,1,0,0,1369688498,4935182,277.5355596
Kyrgyzstan,KGZ,2004,32,32,25.2,175.5,70.3,0,1,0.5,2211534585,5154618.8,429.0394054
Kyrgyzstan,KGZ,2008,22,22,24.9,176.3,72.4,2,0,0.3,5139958956,5374055.6,956.4394823
Kyrgyzstan,KGZ,2012,15,15,22.9,174.5,72.1,0,2,1,6605142864,5656256.4,1167.758743
Kyrgyzstan,KGZ,2016,17,19,24.7,171.6,73.3,0,0,0.7,6813095396,6016958.8,1132.315447
Kiribati,KIR,2004,3,3,19,167.3,73.3,0,,,102370615.2,96493.6,1060.905751
Kiribati,KIR,2008,2,2,23.5,174,93,0,0,0,141045173.6,104161.2,1354.10473
Kiribati,KIR,2012,3,3,21.3,165.7,79,0,0,0,189629948.8,111479.8,1701.025197
Kiribati,KIR,2016,3,3,23.3,163,73,0,0,0,178507958.1,118658.2,1504.387881
South Korea,KOR,1964,93,240,23.4,168.2,62.9,3,0,1.3,3459032883,29259528.2,118.2190246
South Korea,KOR,1968,43,66,23.5,170.7,65.8,2,3,1.7,6119284294,31487271.4,194.3415235
South Korea,KOR,1972,24,43,23.9,173.6,67.9,1,2,1.7,10862327878,33715014.6,322.1807259
South Korea,KOR,1976,27,51,24.5,172.8,67.2,17,1,2,29902479339,35942757.8,831.9472731
South Korea,KOR,1984,96,240,21.5,171.4,66.6,41,17,6.7,97510235986,40550316.2,2404.672642
South Korea,KOR,1988,218,551,21.7,172.3,66.5,77,41,19.7,2.00E+11,42930131.4,4649.20543
South Korea,KOR,1992,134,322,21.8,171.2,67.9,49,77,45,3.56E+11,44653749.4,7961.817424
South Korea,KOR,1996,160,417,22.5,173.6,68.5,66,49,55.7,6.10E+11,45721170.2,13345.45895
South Korea,KOR,2000,144,359,24.1,174,68.7,73,66,64,5.76E+11,46788591,12314.49778
South Korea,KOR,2004,149,344,24.2,172.8,67.3,52,73,62.7,7.93E+11,47598371.4,16663.91048
South Korea,KOR,2008,142,329,24.9,173.2,69.2,78,52,63.7,1.05E+12,48408151.8,21635.61221
South Korea,KOR,2012,140,312,25.5,172.8,67.3,61,78,67.7,1.28E+12,49685585.6,25730.40017
South Korea,KOR,2016,117,263,25.6,172.2,67.1,26,61,63.7,1.50E+12,51164458.8,29319.37589
Kosovo,KOS,2016,8,8,23.9,173.5,63.9,1,,,6682674063,#N/A,#N/A
Saudi Arabia,KSA,1972,11,14,23.6,172.4,67.9,0,,,9664177037,6919294.8,1396.699709
Saudi Arabia,KSA,1976,13,19,22.9,175.9,71.7,0,0,0,64005623888,8545502.4,7489.977873
Saudi Arabia,KSA,1984,11,42,20.9,171.4,67.4,0,0,0,1.20E+11,12504931.2,9566.226162
Saudi Arabia,KSA,1988,12,13,23.8,164.2,62.5,0,0,0,88256162069,14838152.4,5947.921257
Saudi Arabia,KSA,1992,13,17,23.2,168.9,93,0,0,0,1.37E+11,17113288.4,8010.617059
Saudi Arabia,KSA,1996,13,34,22.9,176.4,69.8,0,0,0,1.59E+11,19330339.2,8207.926325
Saudi Arabia,KSA,2000,14,23,23.9,176.3,70.6,2,0,0,1.90E+11,21547390,8795.264763
Saudi Arabia,KSA,2004,12,16,26.2,173.9,71,0,2,0.7,2.59E+11,24693205.6,10478.26694
Saudi Arabia,KSA,2008,11,18,27.6,174.9,69.5,0,0,0.7,5.20E+11,27839021.2,18671.52571
Saudi Arabia,KSA,2012,14,23,30.1,171.4,67.1,4,0,0.7,7.42E+11,30747096.6,24127.48136
Saudi Arabia,KSA,2016,10,11,26.3,170.6,65.3,0,4,1.3,6.66E+11,33399299.8,19940.5378
Kuwait,KUW,1972,4,4,20.8,169.2,68,0,,,4450540660,941002.8,4729.572176
Kuwait,KUW,1976,13,21,20.8,172.4,68.1,0,0,0,13132234133,1217436.4,10786.79275
Kuwait,KUW,1980,26,67,20.4,171,72.7,0,0,0,28638824315,1493870,19170.8946
Kuwait,KUW,1984,17,31,20.8,176,71.7,0,0,0,21700088898,1566297.2,13854.38785
Kuwait,KUW,1988,24,34,21.5,175.5,73.1,0,0,0,20690303615,1638724.4,12625.85924
Kuwait,KUW,1992,18,37,21.9,177.2,77.5,0,0,0,19858555215,1726930.6,11499.336
Kuwait,KUW,1996,16,27,25.4,179.5,84.7,0,0,0,31492419238,1830915.8,17200.36456
Kuwait,KUW,2000,10,30,23.7,175.3,70.7,1,0,0,37718794714,1934901,19493.91453
Kuwait,KUW,2004,9,11,25.4,176.1,85,0,1,0.3,59439090601,2338283,25419.97295
Kuwait,KUW,2008,7,8,26.1,181,85.1,0,0,0.3,1.47E+11,2741665,53755.65578
Kuwait,KUW,2012,11,12,30,178,75,1,0,0.3,1.74E+11,3329510.8,52274.34613
Laos,LAO,1980,16,19,21.6,165.1,56.7,0,,,0,3297519,0
Laos,LAO,1988,3,3,22.3,160.3,51.3,0,0,0,598961269.3,4111058.2,145.6951569
Laos,LAO,1992,7,7,25.4,169.9,60.1,0,0,0,1127806945,4537725,248.5401705
Laos,LAO,1996,2,5,22.4,167,61.3,0,0,0,1873671550,4984289,375.9155117
Laos,LAO,2000,3,3,23,172.7,66.7,0,0,0,1731198022,5430853,318.7709227
Laos,LAO,2004,5,5,20.8,166.6,59,0,0,0,2366398120,5787879,408.8541105
Laos,LAO,2008,4,4,19,160.8,51.5,0,0,0,5446434032,6144905,886.3333171
Laos,LAO,2012,3,3,18,166.3,58,0,0,0,10192848926,6509018.4,1565.957922
Laos,LAO,2016,5,5,19,171.8,59,0,0,0,15912495369,6893815,2308.227791
Latvia,LAT,1992,31,40,25.3,179,75.5,3,2,2,0,2630018.8,0
Latvia,LAT,1996,47,55,26,177.5,73.9,1,3,2.5,5975248851,2511274.4,2379.369157
Latvia,LAT,2000,47,60,26,177.4,75.5,3,1,2,7958852839,2392530,3326.542547
Latvia,LAT,2004,37,45,26.4,177.6,74.1,4,3,2.3,14435700533,2276130,6342.212674
Latvia,LAT,2008,33,53,26.1,184,82.1,3,4,2.7,35854274229,2159730,16601.27619
Latvia,LAT,2012,38,50,26.3,181,77.8,3,3,3.3,28169902669,2057700,13689.99498
Latvia,LAT,2016,25,33,26.6,180.7,77.9,0,3,3.3,28083597512,1972974.4,14234.14187
Libya,LBA,1988,5,7,25.6,179,79.6,0,,,0,3982130.4,0
Libya,LBA,1992,5,5,25.5,176,93.5,0,0,0,33887005288,4420544.4,7665.799101
Libya,LBA,1996,5,5,23.4,174.4,68.4,0,0,0,27884630118,4787667.2,5824.262413
Libya,LBA,2000,3,3,25.7,175,65.5,0,0,0,38270983032,5154790,7424.353472
Libya,LBA,2004,8,8,20.8,166.7,68.9,0,0,0,33122307692,5689669.2,5821.482151
Libya,LBA,2008,6,6,22.3,169.7,70.7,0,0,0,86710739535,6224548.4,13930.44667
Libya,LBA,2012,4,4,25.8,173,65.2,0,0,0,92540964666,6372086.8,14522.8663
Libya,LBA,2016,7,7,22.9,176,63,0,0,0,49912085228,6284576.4,7941.996732
Liberia,LBR,1964,2,2,20,168,58,0,0,0,0,1182399.4,0
Liberia,LBR,1972,5,5,23.6,175.2,66.8,0,0,0,0,1557284.2,0
Liberia,LBR,1984,7,10,21,172,60.6,0,0,0,0,2043193.8,0
Liberia,LBR,1988,10,11,23.5,168.4,57.4,0,0,0,0,2154218.6,0
Liberia,LBR,1996,3,7,22.6,177.3,74.1,0,0,0,0,2621026.8,0
Liberia,LBR,2000,7,10,24.9,177.8,72.9,0,0,0,874000000,2895224,301.8764697
Liberia,LBR,2004,2,2,23,164,72,0,0,0,897000000,3345116.8,268.1520717
Liberia,LBR,2008,4,4,27.8,176.5,65.3,0,0,0,1726000000,3795009.6,454.8078087
Liberia,LBR,2012,3,3,27.3,173.3,68,0,0,0,2791614000,4256905.2,655.7848646
Saint Lucia,LCA,1996,5,8,23.8,181.6,72.4,0,,,788888888.9,152620.4,5168.960957
Saint Lucia,LCA,2000,5,5,22.2,174.2,66.8,0,0,0,932592592.6,159500,5846.975502
Saint Lucia,LCA,2004,2,2,22.5,168.5,64,0,0,0,1066666667,164074,6501.131605
Saint Lucia,LCA,2008,4,4,24.5,174,60.8,0,0,0,1437731111,168648,8525.040979
Saint Lucia,LCA,2012,4,4,26.2,170.5,61,0,0,0,1598222222,172810.2,9248.425278
Saint Lucia,LCA,2016,4,5,24.2,173,62.6,0,0,0,1865444444,176345.8,10578.33214
Lesotho,LES,1972,2,2,27,170,62,0,,,80913175.46,1100319.2,73.5360934
Lesotho,LES,1980,6,7,26.7,168.6,68.7,0,0,0,431542682.2,1407672,306.5647979
Lesotho,LES,1984,4,5,29.2,168.4,62.2,0,0,0,333163557.4,1564202,212.9926681
